simulation_id,generation,clone,clone_size,clone_fraction,average_fitness,average_age,average_passenger_mutations,driver_mutation_count,aggressiveness_score,aggressive
8,55,TP53|KRAS|PTEN,3,3e-06,4.13867,56,3.0,3,2.9124,0
8,55,TP53|PIK3CA,499,0.000499,2.40197,56,2.0,2,1.78099,0
8,55,TP53|PTEN,137,0.000137,2.46328,56,2.0,2,1.8085,0
8,56,Healthy,3,3e-06,1.19298,57,0.0,0,0.536839,0
8,56,KRAS,145,0.000145,1.61052,57,1.0,1,1.07476,0
8,56,KRAS|EGFR,28,2.8e-05,2.31512,57,2.0,2,1.74181,0
8,56,TP53,75568,0.075568,1.89692,57,1.00793,1,1.21952,0
8,56,TP53|APC,71,7.1e-05,2.2763,57,2.0,2,1.72435,0
8,56,TP53|BRCA1,1,1e-06,2.17487,57,2.0,2,1.67869,0
8,56,TP53|EGFR,105,0.000105,2.37115,57,2.0,2,1.76704,0
8,56,TP53|KRAS,923376,0.923376,3.24139,57,2.00307,2,2.34361,0
8,56,TP53|KRAS|APC,69,6.9e-05,4.27864,57,3.0,3,2.9754,0
8,56,TP53|KRAS|BRCA2,27,2.7e-05,3.71635,57,3.0,3,2.72236,0
8,56,TP53|KRAS|EGFR,87,8.7e-05,6.31152,57,3.0,3,3.8902,0
8,56,TP53|KRAS|PIK3CA,11,1.1e-05,4.07153,57,3.0,3,2.88219,0
8,56,TP53|KRAS|PTEN,6,6e-06,4.13717,57,3.0,3,2.91173,0
8,56,TP53|PIK3CA,399,0.000399,2.40103,57,2.0,2,1.78054,0
8,56,TP53|PTEN,104,0.000104,2.46236,57,2.0,2,1.80808,0
8,57,KRAS,93,9.3e-05,1.60808,58,1.0,1,1.07365,0
8,57,KRAS|EGFR,19,1.9e-05,2.31161,58,2.0,2,1.74023,0
8,57,TP53,46158,0.046158,1.89614,58,1.00756,1,1.21325,0
8,57,TP53|APC,60,6e-05,2.27537,58,2.0,2,1.72393,0
8,57,TP53|EGFR,108,0.000108,2.37018,58,2.0,2,1.7666,0
8,57,TP53|KRAS,952854,0.952854,3.24012,58,2.00328,2,2.34895,0
8,57,TP53|KRAS|APC,84,8.4e-05,4.27696,58,3.0,3,2.97465,0
8,57,TP53|KRAS|BRCA2,24,2.4e-05,3.71489,58,3.0,3,2.72171,0
8,57,TP53|KRAS|EGFR,170,0.00017,6.30917,58,3.0,3,3.88916,0
8,57,TP53|KRAS|PIK3CA,17,1.7e-05,4.06999,58,3.0,3,2.8815,0
8,57,TP53|KRAS|PTEN,12,1.2e-05,4.13566,58,3.0,3,2.91105,0
8,57,TP53|PIK3CA,321,0.000321,2.40009,58,2.0,2,1.7801,0
8,57,TP53|PTEN,80,8e-05,2.46144,58,2.0,2,1.80767,0
8,58,KRAS,34,3.4e-05,1.60564,59,1.0,1,1.07255,0
8,58,KRAS|EGFR,8,8e-06,2.30811,59,2.0,2,1.73865,0
8,58,TP53,27396,0.027396,1.89537,59,1.0077,1,1.20916,0
8,58,TP53|APC,36,3.6e-05,2.27444,59,2.0,2,1.72351,0
8,58,TP53|EGFR,100,0.0001,2.36921,59,2.0,2,1.76616,0
8,58,TP53|KRAS,971602,0.971602,3.23885,59,2.00345,2,2.35215,0
8,58,TP53|KRAS|APC,118,0.000118,4.27528,59,3.0,3,2.9739,0
8,58,TP53|KRAS|BRCA1,2,2e-06,3.71343,59,3.0,3,2.72105,0
8,58,TP53|KRAS|BRCA2,21,2.1e-05,3.71343,59,3.0,3,2.72105,0
8,58,TP53|KRAS|EGFR,356,0.000356,6.30681,59,3.0,3,3.88814,0
8,58,TP53|KRAS|PIK3CA,25,2.5e-05,4.06844,59,3.0,3,2.8808,0
8,58,TP53|KRAS|PTEN,22,2.2e-05,4.13416,59,3.0,3,2.91038,0
8,58,TP53|PIK3CA,215,0.000215,2.39915,59,2.0,2,1.77966,0
8,58,TP53|PTEN,65,6.5e-05,2.46052,59,2.0,2,1.80725,0
8,59,KRAS,17,1.7e-05,1.60321,60,1.0,1,1.07145,0
8,59,KRAS|EGFR,7,7e-06,2.30462,60,2.0,2,1.73708,0
8,59,TP53,16211,0.016211,1.89459,60,1.00777,1,1.20659,0
8,59,TP53|APC,27,2.7e-05,2.27351,60,2.0,2,1.72309,0
8,59,TP53|EGFR,83,8.3e-05,2.36824,60,2.0,2,1.76573,0
8,59,TP53|KRAS,982542,0.982542,3.23758,60,2.00359,2,2.35378,0
8,59,TP53|KRAS|APC,173,0.000173,4.27361,60,3.0,3,2.97316,0
8,59,TP53|KRAS|BRCA1,2,2e-06,3.71198,60,3.0,3,2.72039,0
8,59,TP53|KRAS|BRCA2,24,2.4e-05,3.71198,60,3.0,3,2.72039,0
8,59,TP53|KRAS|EGFR,652,0.000652,6.30445,60,3.0,3,3.88714,0
8,59,TP53|KRAS|PIK3CA,25,2.5e-05,4.0669,60,3.0,3,2.88011,0
8,59,TP53|KRAS|PTEN,30,3e-05,4.13266,60,3.0,3,2.9097,0
8,59,TP53|PIK3CA,148,0.000148,2.39821,60,2.0,2,1.77922,0
8,59,TP53|PTEN,59,5.9e-05,2.4596,60,2.01695,2,1.80853,0
8,60,KRAS,13,1.3e-05,1.60078,61,1.0,1,1.07036,0
8,60,KRAS|EGFR,3,3e-06,2.30113,61,2.0,2,1.73551,0
8,60,TP53,9613,0.009613,1.89382,61,1.00583,1,1.20472,0
8,60,TP53|APC,21,2.1e-05,2.27258,61,2.0,2,1.72267,0
8,60,TP53|EGFR,67,6.7e-05,2.36727,61,2.0,2,1.76529,0
8,60,TP53|KRAS,988529,0.988529,3.23631,61,2.00375,2,2.35442,0
8,60,TP53|KRAS|APC,232,0.000232,4.27193,61,3.0,3,2.97241,0
8,60,TP53|KRAS|BRCA1,3,3e-06,3.71052,61,3.0,3,2.71973,0
8,60,TP53|KRAS|BRCA2,33,3.3e-05,3.71052,61,3.0,3,2.71974,0
8,60,TP53|KRAS|EGFR,1271,0.001271,6.3021,61,3.0,3,3.8862,0
8,60,TP53|KRAS|PIK3CA,35,3.5e-05,4.06536,61,3.02857,3,2.88227,0
8,60,TP53|KRAS|PTEN,38,3.8e-05,4.13115,61,3.0,3,2.90903,0
8,60,TP53|PIK3CA,103,0.000103,2.39727,61,2.0,2,1.77879,0
8,60,TP53|PTEN,39,3.9e-05,2.45869,61,2.0,2,1.80642,0
8,61,KRAS,5,5e-06,1.59836,62,1.0,1,1.06926,0
8,61,KRAS|EGFR,2,2e-06,2.29764,62,2.0,2,1.73394,0
8,61,TP53,5589,0.005589,1.89305,62,1.00751,1,1.20374,0
8,61,TP53|APC,12,1.2e-05,2.27166,62,2.0,2,1.72225,0
8,61,TP53|EGFR,59,5.9e-05,2.36631,62,2.0,2,1.76485,0
8,61,TP53|KRAS,991359,0.991359,3.23504,62,2.00389,2,2.35443,0
8,61,TP53|KRAS|APC,314,0.000314,4.27025,62,3.0,3,2.97168,0
8,61,TP53|KRAS|BRCA1,4,4e-06,3.70906,62,3.0,3,2.71908,0
8,61,TP53|KRAS|BRCA2,42,4.2e-05,3.70906,62,3.0,3,2.71909,0
8,61,TP53|KRAS|EGFR,2419,0.002419,6.29975,62,3.00041,3,3.88541,0
8,61,TP53|KRAS|PIK3CA,44,4.4e-05,4.06381,62,3.0,3,2.87873,0
8,61,TP53|KRAS|PTEN,37,3.7e-05,4.12965,62,3.0,3,2.90835,0
8,61,TP53|PIK3CA,83,8.3e-05,2.39632,62,2.0,2,1.77836,0
8,61,TP53|PTEN,31,3.1e-05,2.45777,62,2.0,2,1.806,0
8,62,KRAS,2,2e-06,1.59594,63,1.0,1,1.06817,0
8,62,TP53,3313,0.003313,1.89227,63,1.00755,1,1.20294,0
8,62,TP53|APC,8,8e-06,2.27073,63,2.0,2,1.72183,0
8,62,TP53|EGFR,47,4.7e-05,2.36534,63,2.0,2,1.76441,0
8,62,TP53|KRAS,991318,0.991318,3.23377,63,2.00408,2,2.35387,0
8,62,TP53|KRAS|APC,452,0.000452,4.26858,63,3.0,3,2.97095,0
8,62,TP53|KRAS|BRCA1,5,5e-06,3.70761,63,3.0,3,2.71842,0
8,62,TP53|KRAS|BRCA2,52,5.2e-05,3.70761,63,3.0,3,2.71843,0
8,62,TP53|KRAS|EGFR,4608,0.004608,6.29739,63,3.00109,3,3.88486,0
8,62,TP53|KRAS|PIK3CA,55,5.5e-05,4.06227,63,3.0,3,2.87803,0
8,62,TP53|KRAS|PTEN,65,6.5e-05,4.12815,63,3.0,3,2.90768,0
8,62,TP53|PIK3CA,55,5.5e-05,2.39538,63,2.0,2,1.77793,0
8,62,TP53|PTEN,20,2e-05,2.45685,63,2.0,2,1.80559,0
8,63,KRAS,2,2e-06,1.59352,64,1.0,1,1.06708,0
8,63,TP53,1906,0.001906,1.8915,64,1.01049,1,1.20261,0
8,63,TP53|APC,9,9e-06,2.2698,64,2.0,2,1.72141,0
8,63,TP53|EGFR,32,3.2e-05,2.36438,64,2.0,2,1.76398,0
8,63,TP53|KRAS,988256,0.988256,3.2325,64,2.00425,2,2.3527,0
8,63,TP53|KRAS|APC,643,0.000643,4.2669,64,3.00156,3,2.97039,0
8,63,TP53|KRAS|BRCA1,8,8e-06,3.70615,64,3.0,3,2.71777,0
8,63,TP53|KRAS|BRCA2,61,6.1e-05,3.70615,64,3.0,3,2.71778,0
8,63,TP53|KRAS|EGFR,8903,0.008903,6.29504,64,3.00056,3,3.88461,0
8,63,TP53|KRAS|PIK3CA,62,6.2e-05,4.06073,64,3.0,3,2.87734,0
8,63,TP53|KRAS|PTEN,70,7e-05,4.12665,64,3.0,3,2.907,0
8,63,TP53|PIK3CA,38,3.8e-05,2.39444,64,2.0,2,1.77751,0
8,63,TP53|PTEN,10,1e-05,2.45593,64,2.0,2,1.80517,0
8,64,TP53,1072,0.001072,1.89073,65,1.0056,1,1.2016,0
8,64,TP53|APC,10,1e-05,2.26887,65,2.0,2,1.721,0
8,64,TP53|EGFR,16,1.6e-05,2.36341,65,2.0,2,1.76354,0
8,64,TP53|KRAS,980772,0.980772,3.23123,65,2.00449,2,2.35066,0
8,64,TP53|KRAS|APC,815,0.000815,4.26523,65,3.00245,3,2.96976,0
8,64,TP53|KRAS|BRCA1,11,1.1e-05,3.7047,65,3.0,3,2.71712,0
8,64,TP53|KRAS|BRCA2,83,8.3e-05,3.7047,65,3.0,3,2.71713,0
8,64,TP53|KRAS|EGFR,17031,0.017031,6.29269,65,3.00082,3,3.8852,0
8,64,TP53|KRAS|PIK3CA,71,7.1e-05,4.05919,65,3.0,3,2.87665,0
8,64,TP53|KRAS|PTEN,86,8.6e-05,4.12515,65,3.0,3,2.90633,0
8,64,TP53|PIK3CA,25,2.5e-05,2.3935,65,2.0,2,1.77708,0
8,64,TP53|PTEN,8,8e-06,2.45502,65,2.0,2,1.80476,0
8,65,TP53,652,0.000652,1.88996,66,1.00767,1,1.20138,0
8,65,TP53|APC,4,4e-06,2.26795,66,2.0,2,1.72058,0
8,65,TP53|EGFR,16,1.6e-05,2.36245,66,2.0,2,1.7631,0
8,65,TP53|KRAS,965417,0.965417,3.22996,66,2.0047,2,2.34704,0
8,65,TP53|KRAS|APC,1057,0.001057,4.26355,66,3.00473,3,2.96928,0
8,65,TP53|KRAS|BRCA1,13,1.3e-05,3.70324,66,3.0,3,2.71646,0
8,65,TP53|KRAS|BRCA2,92,9.2e-05,3.70324,66,3.0,3,2.71648,0
8,65,TP53|KRAS|EGFR,32516,0.032516,6.29034,66,3.00089,3,3.88725,0
8,65,TP53|KRAS|PIK3CA,90,9e-05,4.05765,66,3.0,3,2.87596,0
8,65,TP53|KRAS|PTEN,115,0.000115,4.12365,66,3.0,3,2.90566,0
8,65,TP53|PIK3CA,21,2.1e-05,2.39257,66,2.0,2,1.77666,0
8,65,TP53|PTEN,7,7e-06,2.4541,66,2.0,2,1.80435,0
8,66,TP53,345,0.000345,1.88918,67,1.0058,1,1.20078,0
8,66,TP53|APC,5,5e-06,2.26702,67,2.0,2,1.72016,0
8,66,TP53|EGFR,10,1e-05,2.36148,67,2.0,2,1.76267,0
8,66,TP53|KRAS,936586,0.936586,3.2287,67,2.00497,2,2.34073,0
8,66,TP53|KRAS|APC,1290,0.00129,4.26188,67,3.00853,3,2.96896,0
8,66,TP53|KRAS|BRCA1,8,8e-06,3.70179,67,3.0,3,2.71581,0
8,66,TP53|KRAS|BRCA2,95,9.5e-05,3.70179,67,3.0,3,2.71582,0
8,66,TP53|KRAS|EGFR,61407,0.061407,6.28799,67,3.00093,3,3.89197,0
8,66,TP53|KRAS|PIK3CA,102,0.000102,4.05611,67,3.0,3,2.87527,0
8,66,TP53|KRAS|PTEN,132,0.000132,4.12215,67,3.0,3,2.90499,0
8,66,TP53|PIK3CA,11,1.1e-05,2.39163,67,2.0,2,1.77623,0
8,66,TP53|PTEN,9,9e-06,2.45318,67,2.0,2,1.80393,0
8,67,TP53,207,0.000207,1.88841,68,1.0,1,1.19983,0
8,67,TP53|APC,3,3e-06,2.2661,68,2.0,2,1.71974,0
8,67,TP53|EGFR,10,1e-05,2.36052,68,2.0,2,1.76223,0
8,67,TP53|KRAS,884790,0.88479,3.22743,68,2.00514,2,2.32981,0
8,67,TP53|KRAS|APC,1619,0.001619,4.26021,68,3.00803,3,2.96822,0
8,67,TP53|KRAS|BRCA1,10,1e-05,3.70034,68,3.0,3,2.71515,0
8,67,TP53|KRAS|BRCA2,81,8.1e-05,3.70034,68,3.0,3,2.71517,0
8,67,TP53|KRAS|EGFR,113018,0.113018,6.28565,68,3.00111,3,3.90126,1
8,67,TP53|KRAS|PIK3CA,87,8.7e-05,4.05457,68,3.0,3,2.87457,0
8,67,TP53|KRAS|PTEN,158,0.000158,4.12065,68,3.0,3,2.90432,0
8,67,TP53|PIK3CA,9,9e-06,2.39069,68,2.0,2,1.77581,0
8,67,TP53|PTEN,8,8e-06,2.45227,68,2.0,2,1.80352,0
8,68,TP53,115,0.000115,1.88764,69,1.0,1,1.19946,0
8,68,TP53|APC,2,2e-06,2.26517,69,2.0,2,1.71933,0
8,68,TP53|EGFR,12,1.2e-05,2.35955,69,2.0,2,1.7618,0
8,68,TP53|KRAS,799202,0.799202,3.22616,69,2.00527,2,2.31214,0
8,68,TP53|KRAS|APC,1919,0.001919,4.25853,69,3.0073,3,2.96745,0
8,68,TP53|KRAS|BRCA1,10,1e-05,3.69889,69,3.0,3,2.7145,0
8,68,TP53|KRAS|BRCA2,77,7.7e-05,3.69889,69,3.0,3,2.71451,0
8,68,TP53|KRAS|EGFR,198377,0.198377,6.2833,69,3.00112,3,3.91727,1
8,68,TP53|KRAS|EGFR|BRCA2,1,1e-06,7.26099,69,4.0,4,4.66745,1
8,68,TP53|KRAS|PIK3CA,94,9.4e-05,4.05303,69,3.0,3,2.87388,0
8,68,TP53|KRAS|PTEN,176,0.000176,4.11915,69,3.0,3,2.90365,0
8,68,TP53|PIK3CA,8,8e-06,2.38975,69,2.0,2,1.77539,0
8,68,TP53|PTEN,7,7e-06,2.45135,69,2.0,2,1.80311,0
8,69,TP53,52,5.2e-05,1.88687,70,1.0,1,1.1991,0
8,69,TP53|APC,2,2e-06,2.26424,70,2.0,2,1.71891,0
8,69,TP53|EGFR,4,4e-06,2.35859,70,2.0,2,1.76137,0
8,69,TP53|KRAS,671556,0.671556,3.2249,70,2.00555,2,2.28607,0
8,69,TP53|KRAS|APC,2151,0.002151,4.25686,70,3.00883,3,2.9669,0
8,69,TP53|KRAS|BRCA1,8,8e-06,3.69743,70,3.0,3,2.71385,0
8,69,TP53|KRAS|BRCA2,78,7.8e-05,3.69743,70,3.0,3,2.71386,0
8,69,TP53|KRAS|EGFR,325858,0.325858,6.28095,70,3.00119,3,3.94172,1
8,69,TP53|KRAS|EGFR|BRCA2,1,1e-06,7.25828,70,4.0,4,4.66622,1
8,69,TP53|KRAS|PIK3CA,87,8.7e-05,4.05149,70,3.0,3,2.87319,0
8,69,TP53|KRAS|PTEN,194,0.000194,4.11765,70,3.00515,3,2.9035,0
8,69,TP53|PIK3CA,6,6e-06,2.38881,70,2.0,2,1.77497,0
8,69,TP53|PTEN,3,3e-06,2.45044,70,2.0,2,1.8027,0
8,70,TP53,34,3.4e-05,1.8861,71,1.0,1,1.19875,0
8,70,TP53|APC,1,1e-06,2.26332,71,2.0,2,1.71849,0
8,70,TP53|KRAS,512456,0.512456,3.22363,71,2.00585,2,2.25371,0
8,70,TP53|KRAS|APC,2177,0.002177,4.25519,71,3.01057,3,2.96633,0
8,70,TP53|KRAS|BRCA1,7,7e-06,3.69598,71,3.0,3,2.71319,0
8,70,TP53|KRAS|BRCA2,69,6.9e-05,3.69598,71,3.0,3,2.71321,0
8,70,TP53|KRAS|EGFR,484971,0.484971,6.27861,71,3.00137,3,3.9725,1
8,70,TP53|KRAS|EGFR|BRCA2,1,1e-06,7.25557,71,4.0,4,4.66501,1
8,70,TP53|KRAS|PIK3CA,85,8.5e-05,4.04996,71,3.0,3,2.8725,0
8,70,TP53|KRAS|PTEN,190,0.00019,4.11615,71,3.00526,3,2.90283,0
8,70,TP53|PIK3CA,2,2e-06,2.38787,71,2.0,2,1.77454,0
8,70,TP53|PTEN,7,7e-06,2.44952,71,2.0,2,1.80229,0
8,71,TP53,20,2e-05,1.88533,72,1.0,1,1.1984,0
8,71,TP53|KRAS,350679,0.350679,3.22236,72,2.00591,2,2.22079,0
8,71,TP53|KRAS|APC,1949,0.001949,4.25352,72,3.01026,3,2.9655,0
8,71,TP53|KRAS|BRCA1,6,6e-06,3.69453,72,3.0,3,2.71254,0
8,71,TP53|KRAS|BRCA2,51,5.1e-05,3.69453,72,3.0,3,2.71255,0
8,71,TP53|KRAS|EGFR,647036,0.647036,6.27626,72,3.00147,3,4.00387,1
8,71,TP53|KRAS|EGFR|BRCA1,1,1e-06,7.25286,72,4.0,4,4.66379,1
8,71,TP53|KRAS|EGFR|BRCA2,7,7e-06,7.25286,72,4.0,4,4.66379,1
8,71,TP53|KRAS|EGFR|PIK3CA,1,1e-06,7.81235,72,4.0,4,4.91556,1
8,71,TP53|KRAS|PIK3CA,68,6.8e-05,4.04842,72,3.0,3,2.8718,0
8,71,TP53|KRAS|PTEN,179,0.000179,4.11465,72,3.01117,3,2.90275,0
8,71,TP53|PIK3CA,1,1e-06,2.38694,72,2.0,2,1.77412,0
8,71,TP53|PTEN,2,2e-06,2.44861,72,2.0,2,1.80187,0
8,72,TP53,8,8e-06,1.88456,73,1.0,1,1.19805,0
8,72,TP53|KRAS,218178,0.218178,3.2211,73,2.00599,2,2.19373,0
8,72,TP53|KRAS|APC,1596,0.001596,4.25185,73,3.01504,3,2.96516,0
8,72,TP53|KRAS|BRCA1,3,3e-06,3.69308,73,3.0,3,2.71189,0
8,72,TP53|KRAS|BRCA2,36,3.6e-05,3.69308,73,3.0,3,2.71189,0
8,72,TP53|KRAS|EGFR,779964,0.779964,6.27392,73,3.00167,3,4.02942,1
8,72,TP53|KRAS|EGFR|BRCA1,5,5e-06,7.25015,73,4.0,4,4.66257,1
8,72,TP53|KRAS|EGFR|BRCA2,12,1.2e-05,7.25015,73,4.0,4,4.66257,1
8,72,TP53|KRAS|EGFR|PIK3CA,1,1e-06,7.80951,73,4.0,4,4.91428,1
8,72,TP53|KRAS|PIK3CA,59,5.9e-05,4.04688,73,3.0,3,2.87111,0
8,72,TP53|KRAS|PTEN,138,0.000138,4.11316,73,3.02174,3,2.90312,0
8,73,TP53,2,2e-06,1.88379,74,1.0,1,1.19771,0
8,73,TP53|KRAS,126079,0.126079,3.21984,74,2.00611,2,2.17475,0
8,73,TP53|KRAS|APC,1232,0.001232,4.25018,74,3.01623,3,2.96445,0
8,73,TP53|KRAS|BRCA1,4,4e-06,3.69163,74,3.0,3,2.71124,0
8,73,TP53|KRAS|BRCA2,23,2.3e-05,3.69163,74,3.0,3,2.71124,0
8,73,TP53|KRAS|EGFR,872495,0.872495,6.27158,74,3.00181,3,4.04689,1
8,73,TP53|KRAS|EGFR|BRCA1,6,6e-06,7.24744,74,4.0,4,4.66135,1
8,73,TP53|KRAS|EGFR|BRCA2,14,1.4e-05,7.24744,74,4.0,4,4.66135,1
8,73,TP53|KRAS|EGFR|PIK3CA,3,3e-06,7.80667,74,4.0,4,4.913,1
8,73,TP53|KRAS|EGFR|PTEN,2,2e-06,7.84465,74,4.0,4,4.93009,1
8,73,TP53|KRAS|PIK3CA,40,4e-05,4.04535,74,3.0,3,2.87041,0
8,73,TP53|KRAS|PTEN,100,0.0001,4.11166,74,3.01,3,2.90127,0
8,74,TP53,1,1e-06,1.88302,75,1.0,1,1.19736,0
8,74,TP53|KRAS,69172,0.069172,3.21857,75,2.00669,2,2.16286,0
8,74,TP53|KRAS|APC,879,0.000879,4.24851,75,3.01251,3,2.96326,0
8,74,TP53|KRAS|BRCA1,4,4e-06,3.69018,75,3.0,3,2.71058,0
8,74,TP53|KRAS|BRCA2,15,1.5e-05,3.69018,75,3.0,3,2.71059,0
8,74,TP53|KRAS|EGFR,929794,0.929794,6.26923,75,3.00202,3,4.05732,1
8,74,TP53|KRAS|EGFR|APC,1,1e-06,8.27539,75,4.0,4,5.12392,1
8,74,TP53|KRAS|EGFR|BRCA1,8,8e-06,7.24474,75,4.0,4,4.66013,1
8,74,TP53|KRAS|EGFR|BRCA2,15,1.5e-05,7.24474,75,4.0,4,4.66013,1
8,74,TP53|KRAS|EGFR|PIK3CA,5,5e-06,7.80383,75,4.0,4,4.91172,1
8,74,TP53|KRAS|EGFR|PTEN,5,5e-06,7.84189,75,4.0,4,4.92885,1
8,74,TP53|KRAS|PIK3CA,32,3.2e-05,4.04381,75,3.0,3,2.86972,0
8,74,TP53|KRAS|PTEN,69,6.9e-05,4.11017,75,3.0,3,2.89959,0
8,75,TP53|KRAS,36308,0.036308,3.21731,76,2.00661,2,2.15571,0
8,75,TP53|KRAS|APC,626,0.000626,4.24685,76,3.01597,3,2.9628,0
8,75,TP53|KRAS|BRCA1,2,2e-06,3.68873,76,3.0,3,2.70993,0
8,75,TP53|KRAS|BRCA2,11,1.1e-05,3.68873,76,3.0,3,2.70993,0
8,75,TP53|KRAS|EGFR,962950,0.96295,6.26689,76,3.0022,3,4.06291,1
8,75,TP53|KRAS|EGFR|APC,4,4e-06,8.2723,76,4.0,4,5.12253,1
8,75,TP53|KRAS|EGFR|BRCA1,8,8e-06,7.24203,76,4.0,4,4.65891,1
8,75,TP53|KRAS|EGFR|BRCA2,14,1.4e-05,7.24203,76,4.0,4,4.65892,1
8,75,TP53|KRAS|EGFR|PIK3CA,6,6e-06,7.80099,76,4.0,4,4.91045,1
8,75,TP53|KRAS|EGFR|PTEN,11,1.1e-05,7.83913,76,4.0,4,4.92761,1
8,75,TP53|KRAS|PIK3CA,23,2.3e-05,4.04228,76,3.0,3,2.86903,0
8,75,TP53|KRAS|PTEN,37,3.7e-05,4.10867,76,3.0,3,2.89891,0
8,76,TP53|KRAS,19287,0.019287,3.21604,77,2.00778,2,2.15186,0
8,76,TP53|KRAS|APC,433,0.000433,4.24518,77,3.01155,3,2.96157,0
8,76,TP53|KRAS|BRCA1,1,1e-06,3.68729,77,3.0,3,2.70928,0
8,76,TP53|KRAS|BRCA2,4,4e-06,3.68729,77,3.0,3,2.70928,0
8,76,TP53|KRAS|EGFR,980174,0.980174,6.26455,77,3.00245,3,4.06533,1
8,76,TP53|KRAS|EGFR|APC,7,7e-06,8.26921,77,4.0,4,5.12115,1
8,76,TP53|KRAS|EGFR|BRCA1,7,7e-06,7.23932,77,4.0,4,4.6577,1
8,76,TP53|KRAS|EGFR|BRCA2,20,2e-05,7.23932,77,4.0,4,4.6577,1
8,76,TP53|KRAS|EGFR|PIK3CA,5,5e-06,7.79815,77,4.0,4,4.90917,1
8,76,TP53|KRAS|EGFR|PTEN,23,2.3e-05,7.83638,77,4.0,4,4.92637,1
8,76,TP53|KRAS|PIK3CA,22,2.2e-05,4.04074,77,3.0,3,2.86834,0
8,76,TP53|KRAS|PTEN,17,1.7e-05,4.10718,77,3.0,3,2.89823,0
8,77,TP53|KRAS,9969,0.009969,3.21478,78,2.00853,2,2.1495,0
8,77,TP53|KRAS|APC,332,0.000332,4.24351,78,3.01205,3,2.96085,0
8,77,TP53|KRAS|BRCA1,1,1e-06,3.68584,78,3.0,3,2.70863,0
8,77,TP53|KRAS|BRCA2,1,1e-06,3.68584,78,3.0,3,2.70863,0
8,77,TP53|KRAS|EGFR,989589,0.989589,6.26221,78,3.00269,3,4.06618,1
8,77,TP53|KRAS|EGFR|APC,12,1.2e-05,8.26612,78,4.0,4,5.11976,1
8,77,TP53|KRAS|EGFR|BRCA1,8,8e-06,7.23662,78,4.0,4,4.65648,1
8,77,TP53|KRAS|EGFR|BRCA2,24,2.4e-05,7.23662,78,4.0,4,4.65649,1
8,77,TP53|KRAS|EGFR|PIK3CA,6,6e-06,7.79532,78,4.0,4,4.9079,1
8,77,TP53|KRAS|EGFR|PTEN,27,2.7e-05,7.83362,78,4.0,4,4.92513,1
8,77,TP53|KRAS|PIK3CA,16,1.6e-05,4.03921,78,3.0,3,2.86765,0
8,77,TP53|KRAS|PTEN,15,1.5e-05,4.10568,78,3.0,3,2.89756,0
8,78,TP53|KRAS,5136,0.005136,3.21352,79,2.00954,2,2.14807,0
8,78,TP53|KRAS|APC,227,0.000227,4.24185,79,3.01322,3,2.9602,0
8,78,TP53|KRAS|BRCA2,2,2e-06,3.68439,79,3.0,3,2.70798,0
8,78,TP53|KRAS|EGFR,994526,0.994526,6.25987,79,3.00297,3,4.06614,1
8,78,TP53|KRAS|EGFR|APC,23,2.3e-05,8.26303,79,4.0,4,5.11837,1
8,78,TP53|KRAS|EGFR|BRCA1,8,8e-06,7.23392,79,4.0,4,4.65526,1
8,78,TP53|KRAS|EGFR|BRCA2,21,2.1e-05,7.23392,79,4.0,4,4.65527,1
8,78,TP53|KRAS|EGFR|PIK3CA,10,1e-05,7.79248,79,4.0,4,4.90662,1
8,78,TP53|KRAS|EGFR|PTEN,32,3.2e-05,7.83087,79,4.0,4,4.9239,1
8,78,TP53|KRAS|PIK3CA,7,7e-06,4.03768,79,3.0,3,2.86696,0
8,78,TP53|KRAS|PTEN,8,8e-06,4.10419,79,3.0,3,2.89689,0
8,79,TP53|KRAS,2637,0.002637,3.21226,80,2.01024,2,2.14707,0
8,79,TP53|KRAS|APC,174,0.000174,4.24018,80,3.00575,3,2.95869,0
8,79,TP53|KRAS|EGFR,997043,0.997043,6.25753,80,3.00323,3,4.06562,1
8,79,TP53|KRAS|EGFR|APC,30,3e-05,8.25995,80,4.0,4,5.11698,1
8,79,TP53|KRAS|EGFR|BRCA1,16,1.6e-05,7.23122,80,4.0,4,4.65405,1
8,79,TP53|KRAS|EGFR|BRCA2,24,2.4e-05,7.23122,80,4.0,4,4.65405,1
8,79,TP53|KRAS|EGFR|PIK3CA,15,1.5e-05,7.78965,80,4.0,4,4.90534,1
8,79,TP53|KRAS|EGFR|PTEN,51,5.1e-05,7.82811,80,4.0,4,4.92266,1
8,79,TP53|KRAS|PIK3CA,6,6e-06,4.03614,80,3.0,3,2.86627,0
8,79,TP53|KRAS|PTEN,4,4e-06,4.1027,80,3.0,3,2.89621,0
8,80,TP53|KRAS,1335,0.001335,3.211,81,2.01873,2,2.14709,0
8,80,TP53|KRAS|APC,138,0.000138,4.23852,81,3.01449,3,2.95881,0
8,80,TP53|KRAS|EGFR,998372,0.998372,6.2552,81,3.00343,3,4.06486,1
8,80,TP53|KRAS|EGFR|APC,39,3.9e-05,8.25686,81,4.0,4,5.11559,1
8,80,TP53|KRAS|EGFR|BRCA1,14,1.4e-05,7.22852,81,4.0,4,4.65284,1
8,80,TP53|KRAS|EGFR|BRCA2,28,2.8e-05,7.22852,81,4.0,4,4.65284,1
